timestamp,label,url_length,hostname_length,path_length,num_dots,num_hyphens,num_underscores,num_slashes,num_question_marks,num_equals,num_at,num_ampersands,num_percent,num_digits,digit_ratio,num_subdomains,has_ip_address,has_port,is_https,url_entropy,hostname_entropy,is_shortened,num_suspicious_keywords,has_suspicious_keyword,domain_length,path_num_segments,has_double_slash_in_path,num_www,longest_label_length,tld_length,has_at_symbol,num_dashes_in_hostname,vowel_ratio_hostname
2026-02-20 19:17:45.478596856+00:00,0,27.0,20.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.8380398168981547,3.684183719779189,0.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.3
2026-02-20 19:59:53.310137513+00:00,0,22.0,15.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8796640049025943,3.506890595608519,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,3.0,0.0,1.0,0.4
2026-02-20 20:07:48.121088677+00:00,0,24.0,17.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.834962500721156,3.616874605956222,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.29411764705882354
2026-02-20 20:19:35.552905422+00:00,0,27.0,20.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7178504651264315,3.1219280948873624,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,3.0,0.0,2.0,0.35
2026-02-20 20:26:47.725471517+00:00,0,16.0,9.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.577819531114783,3.169925001442312,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.3333333333333333
2026-02-20 21:00:30.579512726+00:00,0,31.0,24.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.106949132758152,3.7720552088742005,0.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,0.3333333333333333
2026-02-20 21:04:30.232201245+00:00,0,14.0,7.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07142857142857142,0.0,0.0,0.0,0.0,3.3248629576173565,2.8073549220576037,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.14285714285714285
2026-02-20 21:05:12.222047332+00:00,0,26.0,19.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4406363526732666,2.945038697540245,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,3.0,0.0,0.0,0.47368421052631576
2026-02-20 21:11:04.785437436+00:00,0,19.0,12.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.721611723969901,3.084962500721156,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.3333333333333333
2026-02-20 21:19:37.253670590+00:00,0,20.0,13.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.684183719779189,3.180832987205441,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.23076923076923078
2026-02-20 21:25:27.706163731+00:00,0,20.0,13.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,3.684183719779189,3.3927474104487847,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.23076923076923078
2026-02-20 21:26:52.562848911+00:00,0,19.0,12.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5766176449086657,3.2516291673878226,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.3333333333333333
2026-02-20 21:35:48.160869945+00:00,0,29.0,22.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.814371943179627,3.572623663895164,0.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0,0.2727272727272727
2026-02-20 21:49:06.594706596+00:00,0,22.0,15.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8796640049025943,3.640223928941852,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.26666666666666666
2026-02-20 22:27:27.746647737+00:00,0,21.0,14.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.8208888513501886,3.3787834934861753,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.2857142857142857
2026-02-20 22:32:20.711503161+00:00,0,16.0,9.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.375,2.725480556997868,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.2222222222222222
2026-02-20 22:50:36.706311994+00:00,0,18.0,11.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8365916681089787,3.2776134368191157,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,2.0,0.0,1.0,0.2727272727272727
2026-02-20 23:00:08.909984910+00:00,0,20.0,13.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.584183719779189,3.0269868333592873,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,3.0,0.0,1.0,0.3076923076923077
2026-02-20 23:02:25.387290080+00:00,0,16.0,9.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,2.94770277922009,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.2222222222222222
2026-02-20 23:03:06.213802349+00:00,0,45.0,38.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9922099084326965,3.810317237572778,0.0,0.0,0.0,34.0,0.0,0.0,0.0,34.0,3.0,0.0,2.0,0.34210526315789475
2026-02-20 23:10:27.582309538+00:00,0,17.0,10.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4548223999466057,2.9219280948873623,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.3
2026-02-20 23:16:27.942254626+00:00,0,24.0,17.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8035088547976783,3.2195282822995472,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,0.4117647058823529
2026-02-20 23:25:42+00:00,1,50.0,22.0,20.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.9937863204943667,3.481714572986073,0.0,0.0,0.0,15.0,1.0,0.0,1.0,15.0,2.0,0.0,0.0,0.2727272727272727
2026-02-20 23:59:36.745090721+00:00,0,18.0,11.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.16666666666666666,0.0,0.0,0.0,0.0,3.94770277922009,3.4594316186372973,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.18181818181818182
2026-02-21 00:27:59.742656752+00:00,0,20.0,13.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8219280948873626,3.238901256602631,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.3076923076923077
2026-02-21 00:32:10.687803432+00:00,0,25.0,18.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.7834651896016473,3.3082708345352603,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.2222222222222222
2026-02-21 00:57:56.713555293+00:00,0,22.0,15.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.09090909090909091,0.0,0.0,0.0,0.0,3.8453509366224363,3.456564762130954,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.26666666666666666
2026-02-21 00:59:56.007792142+00:00,0,20.0,13.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.8219280948873626,3.3927474104487847,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.23076923076923078
2026-02-21 01:01:45.000890110+00:00,0,22.0,15.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6978458230844122,3.3735572622751855,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.4
2026-02-21 01:14:52.232773974+00:00,0,18.0,11.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2222222222222222,0.0,0.0,0.0,0.0,3.8365916681089787,3.2776134368191157,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.09090909090909091
2026-02-21 01:19:27.518067962+00:00,0,27.0,20.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.014146761422728,3.7219280948873625,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,0.4
2026-02-21 01:24:34.704891588+00:00,0,28.0,21.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03571428571428571,0.0,0.0,0.0,0.0,4.012188403968661,3.7849418274376427,0.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,0.38095238095238093
2026-02-21 01:24:44.092757698+00:00,0,14.0,7.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2359263506290326,2.521640636343318,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.14285714285714285
2026-02-21 01:34:26.317036100+00:00,0,18.0,11.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1111111111111111,0.0,0.0,0.0,0.0,3.7254805569978675,3.2776134368191157,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.2727272727272727
2026-02-21 01:36:22.168433749+00:00,0,23.0,16.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5342190211803404,3.327819531114783,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,0.375
2026-02-21 01:38:40.699911302+00:00,0,20.0,13.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6464393446710157,3.3927474104487847,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,2.0,0.0,1.0,0.3076923076923077
2026-02-21 02:42:30.109400502+00:00,0,17.0,10.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4548223999466057,2.6464393446710157,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.4
2026-02-21 02:45:24.614092929+00:00,0,19.0,12.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5368867237421675,3.0220552088742005,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.3333333333333333
2026-02-21 02:47:12.346994773+00:00,0,14.0,7.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1820058147602133,2.521640636343318,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.14285714285714285
2026-02-21 02:52:35.203092997+00:00,0,20.0,13.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.508694969562842,2.9689185639620974,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.46153846153846156
2026-02-21 02:57:22.383233682+00:00,0,18.0,11.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5724312513221195,3.2776134368191157,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.36363636363636365
2026-02-21 02:58:14.619203252+00:00,0,24.0,17.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7720552088742005,3.4548223999466057,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,0.35294117647058826
2026-02-21 03:22:54.934371313+00:00,0,18.0,11.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8365916681089787,3.2776134368191157,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.45454545454545453
2026-02-21 03:27:50.178116367+00:00,0,27.0,20.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8659986132745794,3.521928094887363,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,3.0,0.0,1.0,0.4
2026-02-21 03:37:29.104170252+00:00,0,28.0,21.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.066108939837481,3.7849418274376427,0.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.3333333333333333
2026-02-21 03:44:56.134458059+00:00,0,36.0,29.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.2222222222222222,0.0,0.0,0.0,0.0,4.482289237493327,4.21126073643228,0.0,0.0,0.0,26.0,0.0,0.0,0.0,26.0,2.0,0.0,2.0,0.10344827586206896
2026-02-21 03:51:49.069724284+00:00,0,16.0,9.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.452819531114783,2.94770277922009,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.2222222222222222
2026-02-21 03:55:44.007922409+00:00,0,22.0,15.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3519530742463757,3.1898980954642875,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.3333333333333333
2026-02-21 04:01:58.617084625+00:00,0,11.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.913977073182752,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.25
2026-02-21 04:06:29.053316183+00:00,0,22.0,15.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.970573095811685,3.456564762130954,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.4
2026-02-21 04:09:31.121399519+00:00,0,22.0,15.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73215889136457,3.506890595608519,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.3333333333333333
2026-02-21 04:12:32.475331233+00:00,0,23.0,16.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.795088586397732,3.375,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.4375
2026-02-21 04:41:31.152895883+00:00,0,21.0,14.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6897037321995474,3.3787834934861753,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.2857142857142857
2026-02-21 05:16:58.000398234+00:00,0,14.0,7.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1820058147602133,2.128085278891394,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.42857142857142855
2026-02-21 05:28:50.888727442+00:00,0,16.0,9.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.375,2.94770277922009,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.3333333333333333
2026-02-21 05:30:10.423085792+00:00,0,22.0,15.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.13636363636363635,0.0,0.0,0.0,0.0,3.970573095811685,3.640223928941852,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.26666666666666666
2026-02-21 05:35:41.758044736+00:00,0,32.0,25.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9056390622295662,3.48307418942857,0.0,0.0,0.0,22.0,0.0,0.0,0.0,22.0,2.0,0.0,0.0,0.4
2026-02-21 05:47:51.903636285+00:00,0,23.0,16.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.001822825622231,3.625,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.3125
2026-02-21 05:50:23.315090441+00:00,0,26.0,19.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.657385276650179,3.391892644680932,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,0.3157894736842105
2026-02-21 05:52:27.661066450+00:00,0,27.0,20.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9023115759170284,3.6464393446710157,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,0.3
2026-02-21 06:01:37.556304154+00:00,0,20.0,13.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.021928094887363,3.546593564294939,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.3076923076923077
2026-02-21 06:05:56.506983082+00:00,0,18.0,11.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.8365916681089787,3.2776134368191157,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.2727272727272727
2026-02-21 06:07:53.556213086+00:00,0,23.0,16.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8492239123906247,3.452819531114783,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,0.3125
2026-02-21 06:21:02.764023592+00:00,0,13.0,6.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.238901256602631,2.2516291673878226,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.3333333333333333
2026-02-21 06:38:52+00:00,1,23.0,11.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6753108689123635,3.2776134368191157,0.0,0.0,0.0,7.0,1.0,0.0,0.0,7.0,3.0,0.0,0.0,0.45454545454545453
2026-02-21 06:45:01.695254404+00:00,0,17.0,10.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.616874605956222,2.9219280948873623,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.2
2026-02-21 06:45:32.857515575+00:00,0,17.0,10.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.572469458770135,3.1219280948873624,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.3
2026-02-21 06:57:12.685642086+00:00,0,24.0,17.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.7720552088742005,3.3371753411230767,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.29411764705882354
2026-02-21 07:14:16.764802436+00:00,0,18.0,11.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8365916681089787,3.2776134368191157,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.18181818181818182
